routeid_date,cluster,anomaly_label,anomaly_score,cluster_mean_diff,peak_ratio,comment_ko
CJB270015100_2024-01-11,5.0,1.0,-0.5156346601119381,0.410201660413632,0.10309278350515463,정상 또는 경미한 편차
CJB270015100_2024-01-12,0.0,1.0,-0.5007852275495773,0.4551274788086565,0.10416666666666667,정상 또는 경미한 편차
CJB270015100_2024-01-13,4.0,1.0,-0.5323629491789333,0.8013231771130275,0.1276595744680851,정상 또는 경미한 편차
CJB270015100_2024-01-14,4.0,-1.0,-0.5573703829071865,0.8042021750855364,0.125,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015100_2024-01-15,2.0,1.0,-0.5110252962590789,0.499091683445704,0.10091743119266056,정상 또는 경미한 편차
CJB270015100_2024-01-16,5.0,1.0,-0.5005480567346967,0.5758239298699238,0.09009009009009009,정상 또는 경미한 편차
CJB270015100_2024-01-17,3.0,1.0,-0.5012303591043722,0.36702376699149536,0.0847457627118644,정상 또는 경미한 편차
CJB270015100_2024-01-18,2.0,1.0,-0.5319923325146481,0.5208498749560105,0.10476190476190476,정상 또는 경미한 편차
CJB270015100_2024-01-19,6.0,-1.0,-0.5552702989468776,0.747810660272188,0.102803738317757,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015100_2024-01-20,1.0,1.0,-0.5258545067943721,0.7313142843746915,0.12244897959183673,정상 또는 경미한 편차
CJB270015100_2024-01-21,1.0,1.0,-0.5334331816340648,0.8188585754835399,0.10909090909090909,정상 또는 경미한 편차
CJB270015100_2024-01-22,7.0,1.0,-0.4795703426114959,0.3732383790833714,0.0990990990990991,정상 또는 경미한 편차
CJB270015100_2024-01-23,7.0,1.0,-0.5277255969693073,0.536006528279182,0.08130081300813008,정상 또는 경미한 편차
CJB270015100_2024-01-24,7.0,1.0,-0.504379778864891,0.6538658210438587,0.09259259259259259,정상 또는 경미한 편차
CJB270015100_2024-01-25,3.0,-1.0,-0.5566246338698438,0.5159668516566069,0.09821428571428571,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015100_2024-01-26,5.0,-1.0,-0.5819599176825931,1.2485827083711358,0.1,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015100_2024-01-27,1.0,1.0,-0.5351940956437843,0.8567042969072203,0.11538461538461539,정상 또는 경미한 편차
CJB270015100_2024-01-28,1.0,1.0,-0.48721745313263026,0.5569462273500565,0.12244897959183673,정상 또는 경미한 편차
CJB270015100_2024-01-29,5.0,1.0,-0.5370485180107206,0.5661309562432543,0.10576923076923077,정상 또는 경미한 편차
CJB270015100_2024-01-30,6.0,1.0,-0.5331659792062974,0.6131883452438197,0.09243697478991597,정상 또는 경미한 편차
CJB270015500_2024-01-01,3.0,-1.0,-0.583581181349541,0.6886123735392359,0.09821428571428571,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015500_2024-01-02,7.0,1.0,-0.48821695094544393,0.3551527474925374,0.10309278350515463,정상 또는 경미한 편차
CJB270015500_2024-01-03,2.0,1.0,-0.5212475882108666,0.45692530619062577,0.10476190476190476,정상 또는 경미한 편차
CJB270015500_2024-01-04,6.0,1.0,-0.5102915662478719,0.5155893062246967,0.09782608695652174,정상 또는 경미한 편차
CJB270015500_2024-01-05,6.0,1.0,-0.5037199125747789,0.37535416448790965,0.09649122807017543,정상 또는 경미한 편차
CJB270015500_2024-01-06,1.0,1.0,-0.5069609718075756,0.6056914497118574,0.13333333333333333,정상 또는 경미한 편차
CJB270015500_2024-01-07,1.0,1.0,-0.5402208464222428,0.9940557664807902,0.11764705882352941,정상 또는 경미한 편차
CJB270015500_2024-01-08,0.0,1.0,-0.5073116182108514,1.5525845410306787,0.08547008547008547,정상 또는 경미한 편차
CJB270015500_2024-01-09,0.0,1.0,-0.5014959071780141,0.6697031051923666,0.08333333333333333,정상 또는 경미한 편차
CJB270015500_2024-01-10,6.0,1.0,-0.49464064477131964,0.45260821446856103,0.08928571428571429,정상 또는 경미한 편차
CJB270015500_2024-01-11,0.0,1.0,-0.48741992114593935,1.133142667585653,0.08771929824561403,정상 또는 경미한 편차
CJB270015500_2024-01-12,5.0,1.0,-0.5207613200365006,0.45101266610614776,0.08870967741935484,정상 또는 경미한 편차
CJB270015500_2024-01-13,1.0,1.0,-0.5406782640685027,0.8719714372940515,0.10526315789473684,정상 또는 경미한 편차
CJB270015500_2024-01-14,1.0,1.0,-0.5162053486195546,0.9575169916149245,0.10714285714285714,정상 또는 경미한 편차
CJB270015500_2024-01-15,7.0,1.0,-0.5182277964329018,0.642657568454671,0.08620689655172414,정상 또는 경미한 편차
CJB270015500_2024-01-16,0.0,1.0,-0.5131569906905341,0.48251425138602966,0.09649122807017543,정상 또는 경미한 편차
CJB270015500_2024-01-17,7.0,1.0,-0.5371494287699458,0.4740994456259986,0.1,정상 또는 경미한 편차
CJB270015500_2024-01-18,0.0,1.0,-0.5021705293706527,0.4580570874624798,0.08771929824561403,정상 또는 경미한 편차
CJB270015500_2024-01-19,5.0,1.0,-0.5489141682117472,0.410773812972201,0.09401709401709402,정상 또는 경미한 편차
CJB270015500_2024-01-20,1.0,1.0,-0.5077163115580283,0.7501966399390699,0.10714285714285714,정상 또는 경미한 편차
CJB270015500_2024-01-21,1.0,1.0,-0.5243741646549821,0.7861822630192448,0.1111111111111111,정상 또는 경미한 편차
CJB270015500_2024-01-22,0.0,1.0,-0.4832300649018408,0.4306876890669676,0.10476190476190476,정상 또는 경미한 편차
CJB270015500_2024-01-23,6.0,1.0,-0.5232849734343482,0.5077098788047544,0.08695652173913043,정상 또는 경미한 편차
CJB270015500_2024-01-24,7.0,1.0,-0.519197619984158,0.419759794501452,0.09482758620689655,정상 또는 경미한 편차
CJB270015500_2024-01-25,5.0,1.0,-0.4814297812124338,0.33008928561685685,0.10576923076923077,정상 또는 경미한 편차
CJB270015500_2024-01-26,5.0,1.0,-0.5378197670656415,0.4010668245338282,0.08695652173913043,정상 또는 경미한 편차
CJB270015500_2024-01-27,1.0,1.0,-0.5196368284006375,0.7640754667532662,0.10526315789473684,정상 또는 경미한 편차
CJB270015500_2024-01-28,4.0,-1.0,-0.5651227870934009,0.9310346323649132,0.1111111111111111,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015500_2024-01-29,2.0,1.0,-0.5110825825791946,0.4960147212977853,0.10091743119266056,정상 또는 경미한 편차
CJB270015500_2024-01-30,6.0,1.0,-0.5028865574213457,0.3910735136668549,0.10679611650485436,정상 또는 경미한 편차
CJB270015800_2024-01-01,6.0,1.0,-0.4888669996705705,0.42872922994199447,0.09615384615384616,정상 또는 경미한 편차
CJB270015800_2024-01-02,0.0,1.0,-0.5457025715213402,1.1949720637987669,0.088,정상 또는 경미한 편차
CJB270015800_2024-01-03,2.0,-1.0,-0.5504854518385518,0.7133670186797753,0.09401709401709402,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015800_2024-01-04,2.0,1.0,-0.5013465868392171,0.42008616418437433,0.10185185185185185,정상 또는 경미한 편차
CJB270015800_2024-01-05,3.0,1.0,-0.5169906612637838,0.5791188254735337,0.10112359550561797,정상 또는 경미한 편차
CJB270015800_2024-01-06,1.0,1.0,-0.512569743552807,0.8287411791739797,0.1,정상 또는 경미한 편차
CJB270015800_2024-01-07,1.0,1.0,-0.5171619229883182,0.8089802258362172,0.12244897959183673,정상 또는 경미한 편차
CJB270015800_2024-01-08,6.0,1.0,-0.47452707564643076,0.3952537027811854,0.10204081632653061,정상 또는 경미한 편차
CJB270015800_2024-01-09,6.0,1.0,-0.5431001353638469,0.6567786349368155,0.08737864077669903,정상 또는 경미한 편차
CJB270015800_2024-01-10,6.0,-1.0,-0.5695554378482607,0.8991889511267601,0.09243697478991597,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015800_2024-01-11,0.0,1.0,-0.45721920988000603,0.38708541939306523,0.1,정상 또는 경미한 편차
CJB270015800_2024-01-12,6.0,1.0,-0.5391775247910326,0.54096057701691,0.09821428571428571,정상 또는 경미한 편차
CJB270015800_2024-01-13,4.0,1.0,-0.5187859730575451,0.8065343462216172,0.09836065573770492,정상 또는 경미한 편차
CJB270015800_2024-01-14,1.0,1.0,-0.48449393875914165,0.7515761161240002,0.11764705882352941,정상 또는 경미한 편차
CJB270015800_2024-01-15,2.0,1.0,-0.5425581590237604,0.5775184314963252,0.09401709401709402,정상 또는 경미한 편차
CJB270015800_2024-01-16,0.0,1.0,-0.48236951578364,0.42546878058632664,0.10377358490566038,정상 또는 경미한 편차
CJB270015800_2024-01-17,7.0,-1.0,-0.5717587717614714,0.8363950637029823,0.08620689655172414,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270015800_2024-01-18,0.0,1.0,-0.4728193590466134,0.4101740911936867,0.10091743119266056,정상 또는 경미한 편차
CJB270015800_2024-01-19,7.0,1.0,-0.5172133907983307,0.418546307022718,0.09821428571428571,정상 또는 경미한 편차
CJB270015800_2024-01-20,1.0,1.0,-0.5140803798359977,0.7134123437985048,0.1111111111111111,정상 또는 경미한 편차
CJB270015800_2024-01-21,4.0,1.0,-0.4929695268457584,0.7135485385015866,0.10909090909090909,정상 또는 경미한 편차
CJB270015800_2024-01-22,2.0,1.0,-0.4995385478110882,0.4254640535668006,0.08080808080808081,정상 또는 경미한 편차
CJB270015800_2024-01-23,5.0,1.0,-0.48844009640007063,0.6153844884801423,0.11224489795918367,정상 또는 경미한 편차
CJB270015800_2024-01-24,3.0,1.0,-0.5100111611108851,0.3503853393540537,0.09174311926605505,정상 또는 경미한 편차
CJB270015800_2024-01-25,2.0,1.0,-0.5085091744250558,0.3792335579795922,0.1,정상 또는 경미한 편차
CJB270015800_2024-01-26,0.0,1.0,-0.5204770104365236,0.7269119773971159,0.1,정상 또는 경미한 편차
CJB270015800_2024-01-27,4.0,1.0,-0.4914286028121144,0.7031062509225955,0.11320754716981132,정상 또는 경미한 편차
CJB270015800_2024-01-28,1.0,1.0,-0.5097228247749455,0.72359551465235,0.11764705882352941,정상 또는 경미한 편차
CJB270015800_2024-01-29,0.0,1.0,-0.4932752484531249,0.6051000539512117,0.1,정상 또는 경미한 편차
CJB270015800_2024-01-30,3.0,1.0,-0.5186899950639005,0.5698473473501764,0.10784313725490197,정상 또는 경미한 편차
CJB270016200_2024-01-01,7.0,-1.0,-0.5638482247921557,0.5947184387305764,0.09322033898305085,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016200_2024-01-02,6.0,1.0,-0.5099868173613324,0.5857204264370373,0.08928571428571429,정상 또는 경미한 편차
CJB270016200_2024-01-03,6.0,-1.0,-0.5652422302895916,0.6554028320116523,0.09649122807017543,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016200_2024-01-04,0.0,1.0,-0.4854624523939184,0.42247394053600235,0.1111111111111111,정상 또는 경미한 편차
CJB270016200_2024-01-05,2.0,1.0,-0.5105417123001035,0.368061372340963,0.09433962264150944,정상 또는 경미한 편차
CJB270016200_2024-01-06,1.0,1.0,-0.5397484489615001,0.8406963477775934,0.12,정상 또는 경미한 편차
CJB270016200_2024-01-07,4.0,1.0,-0.4890903933416036,0.6016914073767464,0.10526315789473684,정상 또는 경미한 편차
CJB270016200_2024-01-08,0.0,1.0,-0.5360464814913352,1.1945918918703147,0.1,정상 또는 경미한 편차
CJB270016200_2024-01-09,7.0,1.0,-0.49709737081986666,0.42328356614425283,0.10576923076923077,정상 또는 경미한 편차
CJB270016200_2024-01-10,5.0,1.0,-0.49359565442639186,0.5439816822081013,0.07874015748031496,정상 또는 경미한 편차
CJB270016200_2024-01-11,6.0,1.0,-0.5297310599910658,0.6131593993973136,0.0990990990990991,정상 또는 경미한 편차
CJB270016200_2024-01-12,2.0,1.0,-0.5251824322537443,0.5029843933878985,0.102803738317757,정상 또는 경미한 편차
CJB270016200_2024-01-13,4.0,1.0,-0.5382698819937151,0.8392335450070659,0.0967741935483871,정상 또는 경미한 편차
CJB270016200_2024-01-14,1.0,1.0,-0.5258307461690286,0.766650656123427,0.12,정상 또는 경미한 편차
CJB270016200_2024-01-15,7.0,-1.0,-0.5515335248078943,0.7242997047212406,0.09401709401709402,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016200_2024-01-16,6.0,1.0,-0.5298494377050449,0.4511533331238198,0.10091743119266056,정상 또는 경미한 편차
CJB270016200_2024-01-17,2.0,1.0,-0.4896095950945638,0.44657976029009266,0.0970873786407767,정상 또는 경미한 편차
CJB270016200_2024-01-18,6.0,1.0,-0.5139563076744222,0.43126831442229263,0.09734513274336283,정상 또는 경미한 편차
CJB270016200_2024-01-19,3.0,1.0,-0.5258769320258553,0.4337643836301024,0.09322033898305085,정상 또는 경미한 편차
CJB270016200_2024-01-20,4.0,1.0,-0.5440239806273318,1.0792938620769768,0.10344827586206896,정상 또는 경미한 편차
CJB270016200_2024-01-21,4.0,-1.0,-0.5497217779657276,0.864676143604485,0.1276595744680851,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016200_2024-01-22,3.0,1.0,-0.5047781232757365,0.3475129525430017,0.1,정상 또는 경미한 편차
CJB270016200_2024-01-23,5.0,1.0,-0.5063125532583245,0.5148212694115347,0.09166666666666666,정상 또는 경미한 편차
CJB270016200_2024-01-24,0.0,1.0,-0.5087568800678517,0.7621330754794936,0.10377358490566038,정상 또는 경미한 편차
CJB270016200_2024-01-25,6.0,1.0,-0.5305242386785771,0.5315854149966552,0.08547008547008547,정상 또는 경미한 편차
CJB270016200_2024-01-26,5.0,1.0,-0.5327029869272094,0.5405019937597269,0.08181818181818182,정상 또는 경미한 편차
CJB270016200_2024-01-27,4.0,1.0,-0.49754157771071783,0.7547800144941563,0.11538461538461539,정상 또는 경미한 편차
CJB270016200_2024-01-28,4.0,1.0,-0.5301006433538352,0.7220635275367582,0.10714285714285714,정상 또는 경미한 편차
CJB270016200_2024-01-29,3.0,1.0,-0.5108743225010745,0.34757308498878103,0.10091743119266056,정상 또는 경미한 편차
CJB270016200_2024-01-30,2.0,1.0,-0.5011101149150293,0.43524372685944784,0.09523809523809523,정상 또는 경미한 편차
CJB270016300_2024-01-01,7.0,-1.0,-0.5654584631438753,0.7717938154965559,0.08547008547008547,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016300_2024-01-02,3.0,1.0,-0.5193513586494494,0.4232253000120096,0.09433962264150944,정상 또는 경미한 편차
CJB270016300_2024-01-03,3.0,1.0,-0.5489596745451445,0.4146737371561086,0.09090909090909091,정상 또는 경미한 편차
CJB270016300_2024-01-04,2.0,1.0,-0.49377530209845105,0.41095567768799174,0.1111111111111111,정상 또는 경미한 편차
CJB270016300_2024-01-05,6.0,1.0,-0.539107704594034,0.6631188691391722,0.10679611650485436,정상 또는 경미한 편차
CJB270016300_2024-01-06,4.0,1.0,-0.508242186845297,0.7071800179294105,0.10526315789473684,정상 또는 경미한 편차
CJB270016300_2024-01-07,1.0,1.0,-0.5069796243714397,0.6378142180939553,0.10714285714285714,정상 또는 경미한 편차
CJB270016300_2024-01-08,7.0,1.0,-0.5137350927502673,0.42846363377652913,0.09615384615384616,정상 또는 경미한 편차
CJB270016300_2024-01-09,7.0,1.0,-0.5166762190781211,0.4232437578330046,0.09821428571428571,정상 또는 경미한 편차
CJB270016300_2024-01-10,0.0,1.0,-0.4791523140853777,1.1546325228976455,0.09803921568627451,정상 또는 경미한 편차
CJB270016300_2024-01-11,5.0,1.0,-0.5231914427553522,0.7142569750381456,0.08181818181818182,정상 또는 경미한 편차
CJB270016300_2024-01-12,7.0,1.0,-0.515215497946141,0.538278332503202,0.1111111111111111,정상 또는 경미한 편차
CJB270016300_2024-01-13,4.0,1.0,-0.5187245011969142,0.7121062495815306,0.11764705882352941,정상 또는 경미한 편차
CJB270016300_2024-01-14,4.0,1.0,-0.5141589760050715,0.7315460927823777,0.125,정상 또는 경미한 편차
CJB270016300_2024-01-15,2.0,1.0,-0.5099157506622602,0.4241919864108426,0.11,정상 또는 경미한 편차
CJB270016300_2024-01-16,0.0,1.0,-0.5013012822929291,1.535876184187971,0.09174311926605505,정상 또는 경미한 편차
CJB270016300_2024-01-17,0.0,1.0,-0.4605377149642956,0.6448197683306085,0.09821428571428571,정상 또는 경미한 편차
CJB270016300_2024-01-18,5.0,1.0,-0.5327610276849674,0.45642941352822036,0.09565217391304348,정상 또는 경미한 편차
CJB270016300_2024-01-19,7.0,1.0,-0.5025953999148045,0.37046407052182584,0.09565217391304348,정상 또는 경미한 편차
CJB270016300_2024-01-20,4.0,1.0,-0.47938632175619184,0.5493991365151153,0.11538461538461539,정상 또는 경미한 편차
CJB270016300_2024-01-21,1.0,1.0,-0.5369449858030879,0.7339336709154772,0.12244897959183673,정상 또는 경미한 편차
CJB270016300_2024-01-22,5.0,1.0,-0.5340136280995968,0.6050088189151585,0.09821428571428571,정상 또는 경미한 편차
CJB270016300_2024-01-23,7.0,1.0,-0.5264710686509833,0.5145762902239731,0.0990990990990991,정상 또는 경미한 편차
CJB270016300_2024-01-24,0.0,1.0,-0.49571948193922605,0.8694042983455552,0.10091743119266056,정상 또는 경미한 편차
CJB270016300_2024-01-25,2.0,1.0,-0.5277584158494688,0.429698390883384,0.08928571428571429,정상 또는 경미한 편차
CJB270016300_2024-01-26,2.0,-1.0,-0.5498862242812711,0.5634111517131362,0.10679611650485436,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016300_2024-01-27,1.0,1.0,-0.5217566241282108,0.6811187817215457,0.12,정상 또는 경미한 편차
CJB270016300_2024-01-28,4.0,-1.0,-0.5568104633256421,1.0948043899625588,0.10344827586206896,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016300_2024-01-29,6.0,1.0,-0.5275392435922583,0.4045279149287789,0.09166666666666666,정상 또는 경미한 편차
CJB270016300_2024-01-30,6.0,1.0,-0.526629612491752,0.8177886507797866,0.102803738317757,정상 또는 경미한 편차
CJB270016400_2024-01-01,6.0,-1.0,-0.572335210926904,0.7753355524736234,0.09433962264150944,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016400_2024-01-02,0.0,1.0,-0.5048282754693292,0.4754198643346023,0.10679611650485436,정상 또는 경미한 편차
CJB270016400_2024-01-03,0.0,1.0,-0.4869342281011699,0.4259935081699277,0.10185185185185185,정상 또는 경미한 편차
CJB270016400_2024-01-04,0.0,1.0,-0.4691892066515536,0.41113204948538934,0.0970873786407767,정상 또는 경미한 편차
CJB270016400_2024-01-05,7.0,1.0,-0.4889820592496759,0.4169703031653767,0.09433962264150944,정상 또는 경미한 편차
CJB270016400_2024-01-06,1.0,1.0,-0.47645171984371226,0.62720426714111,0.125,정상 또는 경미한 편차
CJB270016400_2024-01-07,1.0,1.0,-0.5247511071374893,0.9840747306987078,0.10909090909090909,정상 또는 경미한 편차
CJB270016400_2024-01-08,3.0,1.0,-0.5154838853520494,0.39113113167525676,0.09009009009009009,정상 또는 경미한 편차
CJB270016400_2024-01-09,0.0,1.0,-0.47111092868780713,0.4127267002853074,0.08571428571428572,정상 또는 경미한 편차
CJB270016400_2024-01-10,6.0,1.0,-0.5251507320743317,0.41132754365261537,0.09174311926605505,정상 또는 경미한 편차
CJB270016400_2024-01-11,7.0,-1.0,-0.5506890169089523,0.5100038333668621,0.08870967741935484,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016400_2024-01-12,0.0,1.0,-0.5160339992823262,0.49507839726550795,0.09243697478991597,정상 또는 경미한 편차
CJB270016400_2024-01-13,4.0,1.0,-0.5068444986135389,0.7129804500363245,0.1016949152542373,정상 또는 경미한 편차
CJB270016400_2024-01-14,1.0,1.0,-0.5114428279332673,0.8176558844250308,0.12,정상 또는 경미한 편차
CJB270016400_2024-01-15,6.0,1.0,-0.5097518877882176,0.38736646688890947,0.09482758620689655,정상 또는 경미한 편차
CJB270016400_2024-01-16,7.0,1.0,-0.5213878879040053,0.5671312678043862,0.10091743119266056,정상 또는 경미한 편차
CJB270016400_2024-01-17,2.0,1.0,-0.52656051849979,0.47913928704017367,0.09345794392523364,정상 또는 경미한 편차
CJB270016400_2024-01-18,6.0,-1.0,-0.5506742822411821,0.5836821149410202,0.09734513274336283,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016400_2024-01-19,2.0,1.0,-0.5470682347651039,0.5792420886941027,0.10101010101010101,정상 또는 경미한 편차
CJB270016400_2024-01-20,4.0,1.0,-0.5169096209048303,0.8404656538294208,0.12,정상 또는 경미한 편차
CJB270016400_2024-01-21,4.0,1.0,-0.508880925853148,0.8538272903789759,0.13043478260869565,정상 또는 경미한 편차
CJB270016400_2024-01-22,0.0,1.0,-0.485222606059744,0.5915381833573357,0.08695652173913043,정상 또는 경미한 편차
CJB270016400_2024-01-23,3.0,1.0,-0.5086287196833257,0.4208016227587647,0.11,정상 또는 경미한 편차
CJB270016400_2024-01-24,0.0,1.0,-0.5206615364915216,0.9269970996041513,0.09009009009009009,정상 또는 경미한 편차
CJB270016400_2024-01-25,0.0,1.0,-0.475797367403797,0.42313316505274323,0.10377358490566038,정상 또는 경미한 편차
CJB270016400_2024-01-26,7.0,-1.0,-0.5561089383996285,0.49562170083839047,0.1,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016400_2024-01-27,4.0,-1.0,-0.5564273528518153,0.7694836175450795,0.13333333333333333,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016400_2024-01-28,1.0,1.0,-0.5179287692228293,0.6796829988265358,0.13043478260869565,정상 또는 경미한 편차
CJB270016400_2024-01-29,6.0,-1.0,-0.5715638303922814,0.7841819585470066,0.09482758620689655,일반 패턴과 상이 → 노선 구조·운영 이슈 점검 필요
CJB270016400_2024-01-30,6.0,1.0,-0.5432113065901126,0.5447019595812729,0.09482758620689655,정상 또는 경미한 편차
